X1,X2,X3,X4,X5,y
1.5557297543170752,0.6281466014607638,-0.5672776099890793,-2.548786498328398,-1.5759086961764226,2
-1.7600536988767046,-0.4173397762469437,0.35362577938921225,2.383120844788815,0.17263624469183336,0
-0.3290637508316766,-0.4617596309441554,-1.1831195665683232,1.436409801568597,-1.2287896620511602,0
-1.801581227534105,0.07570400112952963,1.6236138279751597,1.2184314202783129,1.051730779219121,0
0.5439729370165151,-0.5952279513257307,-1.2024068016721299,0.8720887888617026,0.18540616298320245,0
0.1297310460453371,-0.7508716081550756,-1.2454652113120317,1.5687049555803196,0.16292092893572208,0
0.02098696060091531,-0.6221683422220865,-1.2734235802083442,1.4312909052037492,-0.4633863210747272,0
-0.7570928226978613,0.6592689711657546,0.5351828308471871,-0.6554966850091153,-2.0308419166128795,2
2.9660685414076813,-0.6967616198691209,-2.6866672904649933,-0.9108747909927588,0.21725416754036142,2
1.5016245049657566,0.6092331227846888,0.46129223445254186,-2.6742827309688675,0.5579747307280467,1
1.3336595069918986,0.12444894507463965,-1.1322931018162552,-1.2609549781445246,-1.258063224220268,2
-1.5247448098398717,-0.26415103052756006,0.7309219289497307,1.7908041413472326,0.6922686860804637,0
-1.1401556784349165,0.0006318971137285987,1.1643548999217732,0.8330812592701875,1.1123288771183422,0
-1.5990491585793352,0.6190389634180082,1.1192805151912975,0.09439295494224775,-1.6398155310617446,1
-0.42400015049573125,0.05042516381022593,0.8683227850841442,0.12399562839622891,1.1417330898877998,0
-0.38911048683720834,0.03314114149064748,-0.7000038016683181,0.4482916395263705,-2.0067082061117856,0
-1.5826732078794605,0.2646925359230041,1.9980060802187138,0.573829165225807,1.422991420074195,0
-0.15477453241145345,0.5551610714361125,0.4495536109819903,-1.006917303221291,-1.1633874978369778,1
-1.6054863649860194,0.40809027999322406,2.436289954938621,0.23096403134912058,1.8091820171262991,0
-2.624267119093993,1.2621170601016896,2.6776967501708393,-0.4889102718997529,-1.8006474554163003,1
-1.1275028121686463,-0.149414128818392,0.8560486752249522,1.1713507754734076,1.0067260683893453,0
-0.1899328194034835,-0.26171328086875134,0.007988366357458698,0.6770870862606748,0.7048633929955574,0
0.4907530515315004,-0.5227565465193866,-1.043860673040802,0.7511300798336626,0.20278802623484293,0
1.769589271093753,-0.6058692131846921,-1.7417770560671606,-0.1516495140123394,0.4991429666927645,2
-0.10423527299227199,-0.6307819439389427,-1.2696785311744814,1.5650252783820702,-0.5682875844599927,0
-0.033816930958196253,-0.23357065214293882,-0.8321733618865634,0.6498379319345267,-0.9547154174395052,0
-0.6047685102612453,0.6895514126117032,0.9309764955426225,-0.9387435129482394,-1.1425874155794544,1
-0.14995439887357398,-0.2734210202445522,-0.18765612039759305,0.702188761933271,0.3856281259528438,0
0.6832790437124879,-0.6679852517941722,-0.9937041193000448,0.8365137344472192,1.0274573547294765,1
-0.7591904326972386,-0.32087199285096596,-1.0321714064274123,1.54176061148193,-1.8922247710555193,0
-0.7839869202704526,-0.28183653758614874,0.5301189873776484,1.1676682912143517,1.1800344225978032,0
1.0872542172527773,-0.1926272195438706,-1.2628265178217342,-0.39629074915598983,-0.7129890681994173,2
-2.332281903911341,-0.05042696755071198,1.800296111304291,1.9230797246021043,1.2498728524375795,0
0.7947481993291309,-0.666119434548527,-1.230590722048249,0.7768223023348646,0.6572205403502023,0
-0.054388200825112844,-0.633696615387077,-1.2473901146731492,1.5189853236679043,-0.45536568668339517,0
-0.08153374864733681,-0.370948318982138,-1.0672110841058653,1.0056938879329347,-1.021022624373667,0
0.10417296230715005,-0.8211174893208918,-1.396288122714464,1.758092516304997,0.06424517480644654,0
0.07017422977440173,-0.35121570527304874,-1.0253086246358512,0.8163235798059465,-0.8298878137192485,0
-2.2161846372265117,-0.2426785033231104,1.3427507737924556,2.275247102394413,1.098702115782363,0
-2.114417711247566,0.17696739024415606,2.234771857005412,1.193717107008075,1.6116634694140588,0
-2.057492798602568,-0.5574623218346315,0.08789900581220789,2.986007047129217,-0.23176037544859507,0
1.6232164495241141,-0.615039068571909,-1.8675635144160663,0.029864043323897915,0.1038615464781596,2
0.5688446837367568,-0.4922556900102752,-1.0343232284483108,0.6172990282815728,0.2059617709261834,0
-1.5529436453098557,0.25114716812035176,1.9528694763319843,0.5809903610743672,1.4101362507383737,0
-1.1934497498439922,1.022731784601215,1.8670863611983817,-1.2133310107686577,-1.0248220716180008,1
0.21664615198842185,0.0509618823669061,-0.2735907179983076,-0.2450027382477249,-0.496274280452085,1
-1.021960798196644,0.25263394659820904,1.5092945909157054,0.16921707863863233,1.0903100989640595,1
-0.1371465881802189,0.5283807357349661,-0.11661268502960487,-0.8553748502412863,-2.22327373842229,0
-2.7703260800241156,-0.17260049266379915,1.7487675211070264,2.579987032315115,1.0671206775132587,0
0.2774311300721787,-0.34518815164887584,-0.9156920414941447,0.5867484292240519,-0.387988314669621,0
0.0732237430524385,-0.08669911950428141,-0.7844863871072948,0.2586515851236798,-1.2417268129860282,0
-1.1312425908646315,0.5457482152382858,0.5870712699670579,-0.09672847038845955,-1.9566571210137615,1
-0.5875957040684724,-0.41931414211368195,-0.27642132313556056,1.4116990248801957,0.20818294283323724,0
0.9835660537864117,-0.47982976252072734,-0.7846599999258446,0.1509547856047173,1.1517331003918958,2
-1.442718940731981,0.4537810207549447,2.2366830266400357,0.03153015118549374,1.4230562781734606,0
-0.2832596315639468,0.1303345227280136,1.124143674534635,-0.21414341748440058,1.5554594983704235,0
0.015567480755282805,-0.6514541417714128,-1.2671322670174674,1.4910126087746256,-0.35532559714071055,0
-0.36886595082426865,-0.8987519976645062,-1.5035096585210002,2.3744723304232274,-0.42754529756719384,0
-1.1819433555276095,-1.008555115832755,-1.6916714499501064,3.3895987356398942,-1.362538559877212,0
0.07444183436948625,-0.49638669647629224,-0.7235231474732777,1.027078104931989,0.3015656990188298,0
-0.2625032971457059,-0.47230674206421347,-0.4350919373366815,1.2391646264008747,0.4324478172049854,0
0.09346496069177243,-1.1017075097075892,-1.699288462946443,2.366525600844517,0.39415030288300335,0
-0.292271735560646,-0.049389170845370346,-0.6531013116714501,0.5048608760035539,-1.5142587671113863,0
2.0493316056789697,-0.5812216997645452,-1.42743935397938,-0.5274338346178036,1.3830997917029006,2
-0.47091218680801583,-0.2143162008809046,0.3232838968030344,0.7863370347688357,0.8744598252972062,0
-1.0335268607198151,0.017064984136030904,1.0669193070601943,0.7213153344875693,0.9750393933982519,0
0.2807604673975139,-0.1994372684028765,-0.8686521559268221,0.29561765542645757,-0.7904229346351762,0
0.11868542326282641,-0.7572025052423584,-1.3501737500153796,1.6128506204177788,-0.044606481931012354,0
0.4778574481032619,0.1633488200897614,0.7190220611941532,-0.9110355935377501,1.4680661059625226,1
-0.018697061715168113,-0.7466112026752295,-1.362863183281188,1.7247812006311467,-0.2637340531007698,0
0.4068361191587814,-0.2944718162010949,-0.4212109805586072,0.2656982984520313,0.6079622494738542,1
-0.26297274115988667,-0.7315312197345298,-1.4220483908983765,1.938535443864741,-0.7162345519102827,0
-2.6405680483505782,0.22427831139533425,2.4616120021432497,1.5525711572857197,1.319531518243525,0
-0.13123365171827,-0.607691554477912,-1.1886494152204938,1.5296462291775592,-0.5109787499204217,0
0.12939049022846827,0.10768570292936398,0.427515985756463,-0.415960055185403,0.6604008410281197,1
1.856456951597372,-0.9152202648348278,-2.62229599882603,0.5390770283983272,-0.1565752981166426,1
0.25066899401126036,-0.10175819487996018,0.09780023094099766,-0.06227794008455945,0.8392526941520768,0
-0.17318652568087278,-0.8476164350764144,-1.5165800005477035,2.095053321844011,-0.4087545426683211,0
-1.8376358117362053,-0.1440683795892616,1.214416712856222,1.756600994932381,0.9227324163266394,0
-1.3752100524473536,0.1312228992660643,1.669326779871666,0.700989169415651,1.4394854148400742,0
0.8232401791812989,-1.0584379390142182,-1.6419925142466005,1.5840167164677512,1.1932941434278872,0
-0.3235134951539339,-0.07503425464570258,-0.7528281889976737,0.6038930210141208,-1.667700255103103,0
2.783552246072084,-0.8510352363625704,-2.6670622667562927,-0.4483056879893599,0.5833563487923268,2
2.239348931324243,0.3213840118632004,-0.39197803822333577,-2.6438883199976706,0.6246350490703569,1
-0.016377658853518294,-0.31673442855049166,-0.2287018737543376,0.667427227067143,0.602216945156979,0
2.3147465665540046,0.15560029720278556,-0.7216596223459928,-2.330311523180125,0.6005093646097865,1
-2.6120590832914874,0.3250640974916707,2.8190849549315473,1.259377430279219,1.7439855833473383,0
-0.02825191999307749,0.02628433174115018,0.5678095121187511,-0.14091853978289048,1.0529199763239838,0
0.9532972300820882,1.0083631111238947,0.0675457257518246,-2.8379307778846945,-2.260248906211582,2
-0.09592854674029999,-0.38580016339264417,-1.0606988720409933,1.046274784339299,-0.9725884015221001,0
-0.18591689357882768,-0.34452297669386284,-0.901215104063293,1.019344799669475,-0.887292868773089,0
0.02998564271922137,-0.10198172296520971,-0.7400682251586311,0.31941362271104135,-1.1461094722524545,0
0.7708177127497788,-0.11604663068362624,-0.17932344310635862,-0.4681258897514504,0.9063187681359012,0
-2.046724572948338,-0.7320531066986046,-0.19369415024517167,3.367392473501693,-0.19937319096178108,0
-0.25473304376612577,-0.26795595083273116,-0.9313081509064571,0.9442653931410677,-1.2924543955584673,0
-3.6905048313297466,1.2900118420222484,3.043073004446007,0.3875871442874914,-2.353058796081714,1
-3.484936140328195,0.16243172254661123,2.718747851097781,2.4135921460412915,1.105404929784653,0
-0.053150790642705975,-0.6016046417549569,-1.2068152591021881,1.4481612361919658,-0.4808243468999118,0
-1.1572530970599104,-0.5825158473987148,-0.41152496626691093,2.2883024761921487,-0.15556319361161353,0
0.1905664616305387,0.19465077645245804,-0.4592345259485554,-0.456370436723442,-1.4068965755287075,0
-3.149208871479889,0.27607307959938904,2.805054789482554,1.8622529222595352,1.2732925495102776,0
0.20367672274920606,-0.10877473248779389,-0.6906911787028123,0.15841467998054348,-0.8228349936328208,0
-1.7989039301358067,-0.12409360023679009,1.2646531683458673,1.6715629716142164,1.001796554238921,0
-1.8932273292106891,0.5124775869706428,2.855507076738016,0.21630123188564654,1.9893720213504955,0
-2.940901997092141,1.136123093470303,2.4307524714511555,0.10121740536118606,-2.2368003427207954,1
-0.2027929938045852,0.22458057211442603,-0.453391276636425,-0.14384887630696208,-1.9456021929528022,0
0.26316659911293133,-0.3479605313277688,-0.24118474410141544,0.4660615691064013,1.0022048125280052,1
1.0059397116574411,-0.10521463580257163,-0.28168280140417545,-0.6893277446998152,0.9243280216669286,0
-1.7907653541127215,0.04079108601564729,1.7242885727112798,1.2540790223333032,1.3931595791769986,0
2.0558053545131885,0.11962877138311966,-1.444883819252901,-1.8679974476912182,-1.0674226898032024,2
-0.9848528457689417,-0.17747900476601147,-0.9108514138046584,1.4556774520385074,-2.39312765199673,0
0.34309976498740996,0.4539590876782552,1.4403017649962786,-1.4879132864589715,1.804306440919714,0
-0.02518473985938088,0.7630034313812745,1.0484771804152717,-1.6497167263966208,-0.4938792236011207,1
0.023984089931708755,-0.2499422929786659,-0.1385033140765355,0.48320801163632876,0.6041168885191015,0
