X,y
3.745401188473625,13.541203972117316
9.50714306409916,26.4325133015378
7.319939418114051,22.68004639629109
5.986584841970366,19.57704785020974
1.5601864044243652,8.460256458991953
1.5599452033620265,8.980643733959688
0.5808361216819946,6.28601245875389
8.661761457749352,26.113583723601813
6.011150117432088,18.957709582121574
7.080725777960454,20.040853511385144
0.20584494295802447,4.944230576527646
9.699098521619943,28.45543399121297
8.324426408004218,25.082644857205917
2.1233911067827616,8.031729191136595
1.8182496720710062,7.464567639769253
1.8340450985343382,9.638265599668749
3.0424224295953772,11.566500920131787
5.247564316322379,17.80041148817857
4.319450186421157,14.826943842183354
2.9122914019804194,11.310484644446793
6.118528947223795,20.234606174035484
1.3949386065204183,6.971301788083672
2.9214464853521815,11.399736990321438
3.663618432936917,12.696770793637251
4.56069984217036,14.967253377993583
7.851759613930136,23.320226911356702
1.9967378215835974,9.213978325592707
5.142344384136116,16.377112338676813
5.924145688620425,20.06612034712458
0.46450412719997725,4.266653015780439
6.075448519014383,19.0017496533746
1.7052412368729153,7.823372033908113
0.6505159298527952,7.07326770898572
9.488855372533333,27.91869320784491
9.656320330745594,29.17264536633262
8.08397348116461,22.724373329874556
3.0461376917337066,11.882394495203524
0.9767211400638387,7.331433645783034
6.842330265121569,21.188109652079348
4.4015249373960135,16.069292718555385
1.2203823484477883,6.533667421019099
4.951769101112702,17.788770192967338
0.34388521115218396,7.15861115149971
9.093204020787821,26.370171491529895
2.587799816000169,10.023997018599651
6.62522284353982,22.01644158596725
3.1171107608941098,13.372349047965987
5.200680211778108,16.478840502292
5.4671027934327965,17.247570166486135
1.8485445552552704,8.33957677927767
9.695846277645586,26.895165183079687
7.7513282336111455,22.459668637543665
9.394989415641891,26.483332772352657
8.948273504276488,25.60288619558709
5.978999788110851,18.91281458289035
9.218742350231167,27.28107060811444
0.884925020519195,7.762813044112065
1.959828624191452,7.9012175197398395
0.45227288910538066,6.115004621240035
3.2533033076326436,11.919269424856099
3.8867728968948203,13.667468532584618
2.713490317738959,11.458545286514001
8.287375091519294,23.595715707235936
3.567533266935893,13.301242913523783
2.8093450968738076,11.189814950397574
5.426960831582485,18.059853342964363
1.4092422497476265,7.812274268276884
8.021969807540398,26.51022465876189
0.7455064367977082,5.226026107742954
9.868869366005173,28.141176460011113
7.722447692966574,22.682978705991673
1.987156815341724,8.412414919194056
0.05522117123602399,3.5006658007835423
8.154614284548341,25.575552242478405
7.068573438476172,23.091937844180283
7.2900716804098735,21.654432907275208
7.712703466859457,22.449403094044413
0.7404465173409036,6.322531849738663
3.5846572854427263,12.409420169325845
1.1586905952512971,7.529658305883753
8.631034258755935,25.780508667741138
6.232981268275579,18.066709055691717
3.308980248526492,13.81995582264629
0.6355835028602363,7.3848364302461125
3.109823217156622,11.16176935240717
3.2518332202674705,11.741881490732693
7.29606178338064,22.526019849176503
6.3755747135521315,20.273393573867356
8.872127425763265,26.838862837080995
4.722149251619493,17.81557766781508
1.195942459383017,6.812908920963493
7.13244787222995,21.03282243603642
7.607850486168974,21.640306987407907
5.612771975694963,17.300999899295487
7.70967179954561,23.241052525990227
4.937955963643907,18.139447772627555
5.227328293819941,16.550709435513678
4.275410183585496,14.91231341060264
0.2541912674409519,4.619055272529628
1.0789142699330445,7.885678948280695
0.3142918568673425,7.312662068041979
6.364104112637804,19.37939150867419
3.143559810763267,11.369460084389946
5.085706911647028,17.758428156186643
9.07566473926093,27.371053337778637
2.4929222914887497,12.079013054457908
4.103829230356297,14.843501261216707
7.555511385430487,22.529486372789158
2.2879816549162246,10.31060896798287
0.7697990982879299,7.033201326302732
2.8975145291376805,12.064268504041566
1.6122128725400442,8.537806212457408
9.29697652342573,28.309115998153477
8.08120379564417,25.3723050795561
6.334037565104235,21.217252903798116
8.714605901877178,26.435224642282588
8.036720768991145,23.92468384216101
1.8657005888603584,8.810965158584219
8.925589984899778,27.520483928757802
5.393422419156507,16.666620376904035
8.074401551640625,24.554677187974463
8.960912999234932,26.00894368575997
3.1800347497186388,11.978831697231414
1.1005192452767676,8.029749975799218
2.279351625419417,9.889478131568445
4.271077886262563,14.724131263812556
8.18014765922493,23.090513007082407
8.607305832563434,26.264518147435805
0.06952130531190703,4.8192874444208424
5.107473025775658,18.931937287744606
4.17411003148779,14.127496843766474
2.2210781047073027,9.771845589432196
1.198653673336828,7.246017867052826
3.3761517140362796,14.017832564854174
9.429097039125192,27.47744706542603
3.2320293202075523,12.35909482628922
5.187906217433661,17.577662053300692
7.030189588951778,21.762083095535804
3.63629602379294,12.644306444931821
9.717820827209607,28.488642060922327
9.624472949421111,29.13481412341255
2.5178229582536416,9.268042096223045
4.972485058923855,16.56418232145651
3.0087830981676964,10.821836930480067
2.848404943774676,12.316058988361533
0.36886947354532795,3.3989867790795447
6.095643339798968,18.680186502225833
5.026790232288615,16.94418745578606
0.5147875124998935,6.852492810484073
2.7864646423661146,10.900411344842297
9.082658859666537,26.151447622473146
2.395618906669724,11.8702043361149
1.448948720912231,6.174357901864333
4.89452760277563,14.037513050318996
9.856504541106007,29.08127580281835
2.4205527151150044,9.5493275634349
6.721355474058786,19.78215586801625
7.616196153287175,23.748846830517294
2.3763754399239967,10.184739313581192
7.282163486118596,21.641330084559762
3.677831327192532,11.914273919310435
6.3230583059357945,20.68010309311963
6.335297107608947,20.48844394698103
5.357746840747585,17.29519123808958
0.902897700544083,8.103881247407873
8.35302495589238,23.812477623404796
3.2078006497173583,10.493976453368656
1.8651851039985423,7.971054690115111
0.40775141554763916,4.973792522513601
5.908929431882418,19.01566302902874
6.775643618422825,20.697872988200732
0.16587828927856152,4.766751119710701
5.12093058299281,15.55078703329158
2.2649577519793795,11.106158984021707
6.451727904094499,20.04716858184368
1.7436642900499144,9.476456556712915
6.90937738102466,21.616168798939356
3.867353463005374,14.125136876667218
9.367299887367345,27.988016998650565
1.3752094414599325,7.8857321636671465
3.410663510502585,13.169381536124007
1.1347352124058907,8.165990561147158
9.246936182785628,27.313861626665542
8.77339353380981,26.642487592113035
2.579416277151556,10.358804998591664
6.59984046034179,21.939718366303946
8.172222002012159,23.75416270297113
5.5520081159946235,19.680960722897378
5.296505783560065,17.20110650825582
2.418522909004517,8.615532170393244
0.9310276780589921,6.45567361005827
8.972157579533267,25.749342291358285
9.004180571633304,27.351094978071984
6.33101457273268,19.17491245252931
3.390297910487007,12.029561343002738
3.492095746126609,10.840698634370991
7.259556788702394,21.69658565250691
8.971102599525771,24.003877172185472
8.870864242651173,24.59325778314221
7.798755458576238,24.257303302584894
6.420316461542877,20.836591312508027
0.8413996499504883,6.528956686661186
1.6162871409461377,7.07374170923613
8.985541885270793,26.416143357035
6.0642905965958995,19.15712395239918
0.09197051616629648,3.0715616012231983
1.014715428660321,8.040186873417953
6.635017691080558,21.464906518277065
0.05061583846218687,3.9055754223258035
1.6080805141749865,8.047087124431997
5.487337893665861,17.926727542112204
6.918951976926932,19.255645073893042
6.519612595026006,20.051854105044416
2.242693094605598,8.924748488516197
7.121792213475358,20.80286052379348
2.3724908749680007,9.650126894534049
3.2539969815926773,13.932678980831216
7.464914051180242,23.303127989217614
6.496328990472147,19.66964348639757
8.49223410494178,25.803168043710606
6.576128923003433,21.839677744094587
5.683086033354716,19.132348766299557
0.9367476782809248,6.401499565622486
3.6771580305943354,12.545958298780263
2.6520236768172545,11.328282505656727
2.4398964337908358,10.493226469898838
9.730105547524456,29.220457088838874
3.930977246667604,14.46261491835098
8.920465551771134,27.35071659474717
6.311386259972629,19.243230438371004
7.948113035416484,25.187676654175537
5.026370931051921,16.7635269323222
5.769038846263591,20.49785798828424
4.925176938188639,15.62375452738203
1.952429877980445,10.617038498116363
7.224521152615053,22.259213665000278
2.807723624408558,10.367891057406947
0.2431596643145384,4.124013326732024
6.454722959071678,19.816460089484874
1.7711067940704894,8.85193293157814
9.404585843529143,28.034300096858356
9.539285770025874,27.274514421126103
9.148643902204485,26.847255163250228
3.7015870025544437,15.396237864997973
0.15456616528867428,6.113958583322397
9.283185625877254,27.644287734367165
4.281841483173143,14.742607186101058
9.666548190436696,28.286401802810005
9.636199770892528,28.70401739996174
8.530094554673601,24.3024438214856
2.944488920695857,11.103845764316297
3.8509772860192526,11.958859141170542
8.511366715168569,25.6776399105267
3.1692200515627764,12.57024606860968
1.6949274668609249,7.754132204852938
5.568012624583502,19.49401832474879
9.36154774160781,26.17810369101718
6.96029796674973,19.936370036664503
5.700611700893649,18.475981070794095
0.9717649377076854,7.476510646881367
6.150072266991698,21.059108358937113
9.900538501042632,28.292461989737642
1.4008401523652403,8.580781214344396
5.183296523637368,16.919732839592708
8.773730719279554,25.761699498258064
7.407686177542044,23.402875381341783
6.97015740995268,22.077716403295117
7.024840839871093,19.985709942693482
3.5949115121975517,14.463819130219775
2.9359184426449336,12.719887460759784
8.093611554785136,23.60846618545331
