X1,X2,X3,X4,X5,X6,y
0.7007645924876077,-1.958676697052748,0.2243396567780826,-0.14538000782571697,-1.309756624117754,-0.40147768297318887,0
-0.20196009192712813,0.7493270284326543,0.8496119885162131,0.6565232841100913,1.458496836566385,1.0497796440950327,1
2.0117202522050213,-1.810550869039599,0.43477006455689116,0.6152939893591447,0.9470450313565074,0.24100292046693184,1
1.5801077276631024,-2.191163674773749,0.15946250680412918,0.6138246806160695,0.3061737398363038,0.4282688070050038,0
-1.2322113905082552,2.800754879787083,0.7658782794806148,0.6179170781787104,2.319215928164094,1.2943001779446006,1
3.1854618834807233,-3.074702488992612,0.5055892418358746,1.173060417247919,1.6283326396816094,0.6971329033531772,1
-1.3605954042187298,0.8329561829560332,0.04930833152022263,0.3564951474062618,0.20335615052183398,1.0425434964087748,1
4.08147160729217,-1.4894197032245478,1.5898389781806839,0.3267098208060072,2.332075939092225,-1.0352435409541374,0
1.366633787496611,-1.0376564158926171,-1.342127748485115,0.13467899503385147,0.3741563642338508,-0.28077407356381845,0
-0.8131183542809928,1.4984220136444324,-0.39719531614598763,0.4976014577283477,1.3774083700693278,1.0095510084620518,1
1.810873254653636,-1.2937936816295474,-0.3301200939664503,0.47612906460085214,1.0124384491999554,0.08076137965980679,0
-0.908495913592263,1.5916377301654725,-0.09294420661358828,0.6430500737216265,1.6023745735717494,1.2657696235839397,1
1.045288776683555,-1.9217259690988047,-1.2172826922204794,-0.0014035205371092526,-0.8027817996381107,-0.318378326093286,0
2.2054249151388636,-1.1732178541427336,-0.6277339060845056,0.3190407723015231,1.171271645400016,-0.3221777537961156,0
2.0791501683905347,-0.9854510599082793,0.714609790636618,0.07022065822498126,0.8554917493825793,-0.663648658363934,0
1.6807458509312416,-2.39829926810092,0.3361449630262288,0.8123206500013755,0.5106743684384951,0.7035943840064105,0
1.2203243010303995,-0.9586056446824868,-0.8369207037962799,-0.10911311558082241,-0.038835767718248926,-0.6011592913187642,0
-1.8758173470213244,0.4726074974153054,0.696167997159289,0.30007321700689815,-0.566647337129476,1.177459397119478,1
0.1982999210686392,0.2354814300477368,1.6087808557343735,-1.5837504949742212,-2.048920583588611,-2.5209284520017414,0
0.21479265418281923,-1.563452684351582,-0.6327550298850391,-0.9422111815188139,-2.552479880548989,-1.4524586144082297,0
0.3913854374161401,-0.20156803907003695,-1.3957892021924851,-1.009592742836929,-1.397257417196879,-1.6939776743523822,0
2.6003094554792807,-0.4805679826923097,0.22526411724754952,-0.9152923582229056,0.17534959484628654,-2.407374161936458,0
0.9853928773623216,-3.2186536933846592,-0.9478927172689863,0.4779474334433866,-1.194346381264311,0.5061137530243649,0
2.3863144918754218,-1.6371387117094827,-0.7999405067019342,0.4496073916827124,1.121504891448828,-0.1699062964320286,1
-2.242438655383918,1.3099238231347237,-1.0496554989099411,0.3724168876186732,-0.04174102346899655,1.3912086743655512,1
-1.866965369445035,3.1207392418637605,-1.4162270557926455,0.7054510154694299,2.238442451314118,1.6632033005839222,1
1.771387495971233,-0.6492390080230142,-0.7557915001583629,-0.4427033962259029,0.1268793967486328,-1.3462749832381498,0
0.27391452860025933,-0.883446046831974,-0.23596998721097162,-0.6411725575160918,-1.4919368993102706,-1.0478944974821307,0
2.192230721943932,-1.3732388152011412,-1.2021495260760888,0.6014270675789347,1.4227991502650217,0.12649323990899375,0
0.8480902948397279,-0.029472092873570666,-1.2935076252040958,-0.7712320272332703,-0.5518152361801846,-1.5170901433058943,0
-4.166222997855953,0.8252607537917159,0.1755362295785979,0.24645111788864982,-2.0782553194029143,1.9817639492902615,1
3.5581905807002827,-1.2782191298956973,1.1590740649558977,0.23524034701422852,1.9748965069476534,-0.9796337105738849,0
0.2022062648849978,-1.289870321445201,0.1825010305992134,-0.8331402871070605,-2.1713339015450286,-1.2938178409753562,0
2.608274166056751,-0.8746890102984259,1.7349365758368085,-0.3033391277114458,0.7803861650614762,-1.4514779587544766,0
-0.8509684686726106,0.13678597149880845,-0.35667313417987123,0.7040326495272827,0.5367312821332888,1.409698032613914,1
3.0318090722941493,-2.863050069955425,2.046862195719558,1.3162410199572343,1.9038381668674431,0.9669327670952332,1
-0.7465188539031145,0.4751785718869257,-1.123494033239598,0.35522975155458736,0.3677025194032161,0.8161106788278275,1
