X1,X2,X3,X4,y
-1.1948479856844985,1.1383305750727573,-1.482078604728054,1.0253582633819749,0
0.29013138652200965,0.3176812583459609,-0.9965194758869388,0.4770094498983824,0
-0.5227371622982302,-0.12143364453782626,0.765888283868666,-0.3083839338619947,0
1.7381384343409507,-0.1880652244591085,-1.1953708940876464,0.30216062112555736,0
1.8288841806481393,-0.2892612860302994,-1.049150931886449,0.2062714398834348,0
0.5399095786887405,-0.6708391613721514,1.0269387108558683,-0.654529086677752,1
-1.1181728884405442,1.1970811393798653,-1.6878883277798633,1.120619679096032,0
-0.8420202409406654,0.5636427373798727,-0.49979027249384866,0.4310687481257729,0
-1.9105295703059597,2.772193608212634,-4.543441462057407,2.802919256241618,0
0.5663979454382296,0.2175767946199204,-1.0262103092209238,0.4392351868499721,0
-0.501056111380916,0.6373327680791143,-0.9867574171509286,0.6254753789711913,0
0.1573503484016182,0.3401715316780903,-0.9237490127132734,0.46385358909342017,0
-1.377190146941394,0.15918792791563505,0.9239000327237596,-0.2269763490456295,1
-0.9458326583932422,0.5827601812415373,-0.4463980032494711,0.4226574502292354,0
-1.7564554943872135,2.33106548722063,-3.680302120871293,2.3110105996138652,0
0.6574489615043173,0.22501106219633477,-1.1282952479165813,0.47618727419268836,0
-1.5337204517022132,1.7776493809440916,-2.6249741737657706,1.7028989466114866,0
0.304270903357979,-0.1615790205204807,0.08448741579640906,-0.10432598201032757,0
0.5895635814402838,0.009846525634291465,-0.5735849899891362,0.19247592007238407,0
0.4703199073390253,0.31517351487238454,-1.1592279843281323,0.5290939060919689,0
1.3457114083151394,0.1708300171915579,-1.6479558910919436,0.6206285995097679,0
1.3301372840786625,-0.26217635645805626,-0.6447783965400544,0.08672187803680552,0
0.16815688158741204,-0.236775478043636,0.3834070857675771,-0.2378765454282315,1
-0.8965156498897788,0.7263518678924006,-0.8203394922898016,0.613222661390511,0
0.12400071205774699,0.4260586953250083,-1.0886683560963573,0.5586018739416033,0
2.370541664545275,-0.3704598539090155,-1.370085159458374,0.27282667431893703,0
-1.248891718662567,1.4527689580198204,-2.1494709706326964,1.3930657637164445,0
-0.9469219163939934,0.5829668986365134,-0.4458517693355142,0.4225766808198869,0
1.788569247529785,-0.2985669418119233,-0.9902196850450771,0.18256090307956613,0
-0.6860766332166293,0.3760701260153739,-0.21730425574735168,0.24958079350282533,0
0.7944730413196981,0.38045067817575845,-1.6112729307693643,0.7080746751381233,1
-0.5889498496232964,-0.13722459029205716,0.8638347680672003,-0.34794592127222584,0
-1.0922197173574193,0.9520286397773602,-1.1526563783249864,0.829105265520081,0
-0.8093376111763627,0.5674189207862668,-0.5389624776428736,0.4456862274345811,0
-0.30540547921712224,-0.4670903655967862,1.3519208663586624,-0.6642643723257246,0
-0.416088746969434,-0.03405121322216213,0.46668962570515005,-0.168960251958326,0
-1.2397661544120147,1.2344744549285542,-1.6596017209824474,1.1290997097985276,0
2.083578250108107,-0.5447043485278381,-0.7040149188448187,-0.02793137345147389,0
0.5983915013567553,0.02506907823069488,-0.6165924279317126,0.2137799955443016,0
1.2242701016789117,-0.10194409477215363,-0.9116519713218493,0.25012604659100973,0
-1.356270160078442,1.3919856440612304,-1.9103197350572705,1.2859231551769392,0
0.03684862407304412,0.5386493747220531,-1.2642631908434614,0.6695153275143503,0
-2.0063418103151234,-0.029774948956524605,1.9434404502283207,-0.650451475470622,1
-1.0405088385936176,1.003084884511347,-1.3175631030344777,0.9073234992385425,0
-0.8857039416185574,0.631813319212876,-0.6146000380245674,0.5010042432689366,0
-0.9092819818066576,0.7048673063810751,-0.7593534437699292,0.5830609198967636,0
-0.8367587869003905,0.8361799606951649,-1.126952386009454,0.7657235197309075,0
-0.895421027050532,0.8285421594063961,-1.054678669130845,0.7384357020338569,0
2.1106427757689454,-0.42361122258956413,-1.0057879156263654,0.12832961911363952,0
1.174623829803211,-0.048642934759070465,-0.9869389801249787,0.3000659730765082,0
-0.899755982803224,0.4968201353310148,-0.2932547227154315,0.33173981235564753,0
1.2855281644624643,-0.12737310095258741,-0.910855629290407,0.23780023026646246,0
-1.561028039293678,1.8481520660096302,-2.760416315820616,1.7806964203609406,0
0.4799055578893142,0.14837503442419944,-0.787362050873328,0.32819755352060426,0
0.9659114250742831,-0.10112644387162156,-0.6720139361367383,0.17205131689981293,0
-0.6215616661427612,0.25468450544579013,-0.0004688275675142073,0.12099141976137089,0
1.0631536450023034,-0.8239420555586214,0.8873852174650597,-0.6814776385563771,1
-0.1940345642027479,0.5209125484519369,-1.0079456123547925,0.5771759752996678,0
-0.8257952868692626,0.5055528389994582,-0.38232874141229045,0.36504790075846116,0
1.2968450192894891,0.1692678297378161,-1.598710550305343,0.6037634129992002,0
0.9290354355550167,0.03453851984013215,-0.9472872452206812,0.32654951043337443,0
1.3584959965564094,-1.068700278113429,1.170129493468398,-0.890182506417715,1
-1.0194434750502053,0.7842190687299176,-0.8375503758176588,0.6463136181446157,0
-0.725753199271264,0.39583185960058664,-0.22533499861158446,0.2615864081133663,0
-1.1372734231223054,0.8916545755725428,-0.9726985538287645,0.7415380325646032,0
0.5090683054359031,0.22656392018344995,-0.9931394951474335,0.43267112974179994,0
2.426086223343183,-0.8033641286497342,-0.43362008525108187,-0.23918851654508724,0
-0.9601279732339767,0.5633653763770502,-0.3887539456874972,0.3945814572651748,0
-1.1339476976604566,1.103782919334878,-1.460128564790036,1.0017798236630517,0
0.04536295193130613,0.6128741935965529,-1.44168863151693,0.762825048909244,0
0.5852816760089175,0.4411034580668248,-1.5542075068935395,0.7181676122853443,0
-0.6811965743877049,0.31678535106758116,-0.08650981979192751,0.17862754227617278,0
1.8443231378056928,-0.2200039977665464,-1.2217076521647443,0.2956301364438662,0
1.2753851644079115,0.014470125991609508,-1.225223936397144,0.4080303174977612,0
0.3482419779617202,0.5584478643540625,-1.6005460098069955,0.7890152074510024,0
-1.4664279717207145,1.5579204788312857,-2.1862024170571805,1.4549827498523498,1
3.9095943598416,-3.0806545443443465,3.379047234342914,-2.5680241589072788,1
2.13405864279194,-0.5328667618534205,-0.7782292725771692,0.00198448590901561,0
-1.3234840412005036,1.154746951135847,-1.399315099311554,1.0060486359401035,0
-0.8708648146899605,0.9277963803382968,-1.304245442393254,0.8672415353774153,0
-1.101298496584862,0.7410425415716401,-0.6624565295691478,0.5684985208429766,0
-0.7720245152446694,0.6964651796467692,-0.8684736982130625,0.6148027670963014,0
-1.5583029425567276,1.8649978478190519,-2.801425122241986,1.8021162599420404,0
